OrderID,OrderDate,OrderQuantity,Sales,Discount,Profit,UnitPrice,ShippingCost,CustomerSegment,ProductBaseMargin,ShipDate,OrderUrgent,Shipping,Cusme,Province,Region,ProCategory,ProSubCate,ProPacking,Customer_ID,ProductID
30211,5/12/2015,19,141.96,0.05,38.43,7.4,1.71,Small Business,0.4,5/13/2015,Medium,Train,705,Sumutprakan,Metropolitan,Office,Paper,Bag,C705 ,P685 
30401,9/22/2017,39,239.4,0.07,-57.37,5.98,5.15,Corporate,0.36,9/24/2017,Medium,Train,762,Sumutprakan,Metropolitan,Office,Paper,SmallBox,C762 ,P1166 
30757,11/30/2015,5,21.32,0.08,2.2,3.38,0.85,Home Office,0.48,11/30/2015,Medium,Air,169,Sumutprakan,Metropolitan,Office,Supplies,Bag,C169 ,P217 
30757,11/30/2015,42,457.51,0.1,-183.75,11.66,7.95,Home Office,0.58,12/1/2015,Medium,Train,169,Sumutprakan,Metropolitan,Office,Supplies,SmallPack,C169 ,P646 
31237,7/2/2016,13,589.78,0,225.26,42.8,2.99,Small Business,0.36,7/2/2016,NotSpecified,Train,288,Sumutprakan,Metropolitan,Office,Binder,SmallBox,C288 ,P1111 
32192,1/22/2017,4,159.256,0.03,-171.17,45.99,2.5,Small Business,0.56,1/22/2017,NotSpecified,Train,114,Sumutprakan,Metropolitan,IT,Communication,SmallBox,C114 ,P1025 
33568,6/25/2017,10,628.73,0.02,-181.87,55.5,52.2,Small Business,0.72,6/26/2017,Medium,Train,288,Sumutprakan,Metropolitan,Home,Furniture,MediumPack,C288 ,P408 
33568,6/25/2017,23,385.81,0.01,7.35,15.51,5.8,Small Business,0.6,6/26/2017,Medium,Air,288,Sumutprakan,Metropolitan,Office,PowerSupply,SmallBox,C288 ,P1047 
33634,8/5/2015,40,271.34,0.05,-151.92,6.48,7.86,Small Business,0.37,8/7/2015,NotSpecified,Train,114,Sumutprakan,Metropolitan,Office,Paper,SmallBox,C114 ,P1233 
33925,4/6/2016,47,1488.86,0.03,-95.05,30.98,19.99,Home Office,0.4,4/10/2016,Slow,Train,137,Sumutprakan,Metropolitan,Office,Paper,SmallBox,C137 ,P1213 
34338,6/4/2015,26,1050.16,0.04,265.09,38.76,13.26,Corporate,0.36,6/9/2015,Slow,Air,707,Sumutprakan,Metropolitan,Office,Paper,SmallBox,C707 ,P1137 
34374,6/4/2014,42,344.57,0.04,37.41,8.33,1.99,Small Business,0.52,6/11/2014,Slow,Train,288,Sumutprakan,Metropolitan,IT,Computer Accessories,SmallPack,C288 ,P065 
34565,6/17/2014,47,4815.862,0.08,1316.79,125.99,4.2,Consumer,0.57,6/18/2014,Medium,Train,782,Sumutprakan,Metropolitan,IT,Communication,SmallBox,C782 ,P1255 
34948,12/17/2014,15,1057.06,0.08,-403.74,68.81,60,Home Office,0.41,12/17/2014,SuperFast,Truck,137,Sumutprakan,Metropolitan,Office,Equipment,BigPack,C137 ,P601 
35652,8/26/2015,21,2251.56,0.01,226.63,100.98,26.22,Corporate,0.6,8/28/2015,Slow,Truck,638,Sumutprakan,Metropolitan,Home,Case,SuperBig,C638 ,P605 
36038,7/21/2017,26,95.26,0.02,-89.06,3.28,5,Home Office,0.56,7/23/2017,Fast,Train,23,Sumutprakan,Metropolitan,Office,Supplies,Bag,C023 ,P799 
36934,11/26/2014,7,1120.86,0.02,17.4,150.98,13.99,Small Business,0.38,11/28/2014,Medium,Air,114,Sumutprakan,Metropolitan,IT,Machine,MediumPack,C114 ,P319 
36934,11/26/2014,2,11.51,0.1,-5.16,5.43,0.95,Small Business,0.36,11/28/2014,Medium,Train,114,Sumutprakan,Metropolitan,Office,Paper,Bag,C114 ,P1120 
36934,11/26/2014,45,6668.856,0.01,871.97,179.29,29.21,Small Business,0.74,11/27/2014,Medium,Truck,114,Sumutprakan,Metropolitan,Home,Table,SuperBig,C114 ,P267 
37440,5/28/2015,39,8407.08,0.04,629.4,208.16,68.02,Corporate,0.58,5/29/2015,NotSpecified,Truck,638,Sumutprakan,Metropolitan,Office,Equipment,BigPack,C638 ,P012 
37542,6/24/2014,26,2546.5235,0.09,210,125.99,7.69,Corporate,0.59,6/26/2014,Medium,Air,6,Sumutprakan,Metropolitan,IT,Communication,SmallBox,C006 ,P1000 
38146,11/10/2016,45,341.39,0.03,-82.95,7.68,6.16,Small Business,0.35,11/14/2016,Slow,Train,267,Sumutprakan,Metropolitan,Office,Binder,SmallBox,C267 ,P542 
38178,8/3/2017,32,153.98,0.02,71.6,4.91,0.5,Small Business,0.36,8/4/2017,Medium,Train,705,Sumutprakan,Metropolitan,Office,Poster,SmallBox,C705 ,P186 
38279,4/3/2017,1,11.64,0.05,-10.73,7.59,4,Corporate,0.42,4/5/2017,Medium,Train,762,Sumutprakan,Metropolitan,Home,Furniture,Bag,C762 ,P741 
38787,7/9/2016,22,79.04,0.05,-77.93,3.28,5,Consumer,0.56,7/9/2016,Slow,Train,777,Sumutprakan,Metropolitan,Office,Supplies,Bag,C777 ,P799 
38791,2/16/2015,24,1457.712,0.03,-1565.89,70.89,89.3,Home Office,0.69,2/23/2015,Slow,Truck,28,Sumutprakan,Metropolitan,Home,Table,SuperBig,C028 ,P690 
38817,4/24/2017,1,9.7,0.02,-18.03,4.98,4.62,Consumer,0.64,4/25/2017,NotSpecified,Train,782,Sumutprakan,Metropolitan,IT,Computer Accessories,SmallPack,C782 ,P672 
38887,9/28/2014,25,378.9,0.02,28.46,14.45,7.17,Consumer,0.38,9/29/2014,SuperFast,Train,777,Sumutprakan,Metropolitan,Office,Binder,SmallBox,C777 ,P117 
38887,9/28/2014,50,264.05,0.07,25.05,5.58,1.99,Consumer,0.46,9/30/2014,SuperFast,Train,777,Sumutprakan,Metropolitan,Office,Supplies,Bag,C777 ,P368 
38914,5/4/2017,43,447.12,0.08,-14.27,10.64,5.16,Corporate,0.57,5/5/2017,Medium,Train,28,Sumutprakan,Metropolitan,Home,Furniture,SmallBox,C028 ,P415 
39072,1/27/2014,50,1633.37,0.08,144.69,34.99,7.73,Corporate,0.59,1/28/2014,Fast,Train,6,Sumutprakan,Metropolitan,Office,Supplies,SmallBox,C006 ,P647 
39652,4/8/2017,5,14.61,0.03,1.17,2.88,0.5,Consumer,0.36,4/10/2017,Slow,Train,782,Sumutprakan,Metropolitan,Office,Poster,SmallBox,C782 ,P193 
39652,4/8/2017,4,665.7625,0.03,-773.34,195.99,8.99,Consumer,0.6,4/13/2017,Slow,Train,782,Sumutprakan,Metropolitan,IT,Communication,SmallBox,C782 ,P1022 
39750,3/1/2014,7,140.59,0.01,-35.88,17.98,8.51,Corporate,0.4,3/2/2014,Fast,Train,6,Sumutprakan,Metropolitan,IT,Machine,MediumPack,C006 ,P320 
40006,5/20/2014,35,157.99,0.03,-105.55,4.24,5.41,Corporate,0.35,5/22/2014,NotSpecified,Train,6,Sumutprakan,Metropolitan,Office,Binder,SmallBox,C006 ,P1014 
40006,5/20/2014,48,141.59,0.04,20.26,2.94,0.7,Corporate,0.58,5/21/2014,NotSpecified,Train,6,Sumutprakan,Metropolitan,Office,Supplies,Bag,C006 ,P793 
40770,3/20/2016,19,217.69,0.09,-11.66,11.33,6.12,Home Office,0.42,3/25/2016,Slow,Train,136,Sumutprakan,Metropolitan,Office,Equipment,MediumPack,C136 ,P600 
40933,5/1/2017,37,95.43,0.06,-103.96,2.52,4.28,Consumer,0.44,5/2/2017,Fast,Train,362,Sumutprakan,Metropolitan,Office,Supplies,Bag,C362 ,P273 
42370,10/25/2016,33,125.27,0.07,-105.83,3.81,4.83,Home Office,0.4,10/27/2016,Fast,Train,137,Sumutprakan,Metropolitan,Office,Binder,SmallBox,C137 ,P115 
42436,7/14/2017,30,10994.74,0.09,3612.58,400.97,48.26,Corporate,0.36,7/15/2017,SuperFast,Truck,78,Sumutprakan,Metropolitan,IT,Machine,SuperBig,C078 ,P587 
42855,6/11/2016,17,135.38,0.05,-71.12,7.98,6.5,Corporate,0.59,6/13/2016,NotSpecified,Train,707,Sumutprakan,Metropolitan,Office,PowerSupply,MediumPack,C707 ,P683 
43686,4/10/2016,16,1313.64,0.05,284.84,83.1,6.13,Corporate,0.45,4/11/2016,Medium,Train,762,Sumutprakan,Metropolitan,IT,Computer Accessories,SmallBox,C762 ,P760 
44295,12/28/2014,47,4524.907,0.07,1464.87,115.99,2.5,Home Office,0.55,12/30/2014,Medium,Train,23,Sumutprakan,Metropolitan,IT,Communication,SmallBox,C023 ,P1003 
44869,7/27/2017,43,283.18,0.03,-154.95,6.48,7.49,Corporate,0.37,7/29/2017,Medium,Train,707,Sumutprakan,Metropolitan,Office,Paper,SmallBox,C707 ,P1238 
45511,7/26/2015,31,951.31,0.08,-1099.46,31.76,45.51,Corporate,0.65,8/2/2015,Slow,Truck,707,Sumutprakan,Metropolitan,Home,Table,SuperBig,C707 ,P626 
46053,8/18/2017,25,1458.83,0.05,392.76,60.22,3.5,Consumer,0.57,8/19/2017,Fast,Train,446,Sumutprakan,Metropolitan,Office,Equipment,SmallBox,C446 ,P495 
46469,7/21/2014,17,1210.72,0.05,-382.43,70.98,30,Corporate,0.78,7/23/2014,SuperFast,Truck,6,Sumutprakan,Metropolitan,Home,Chair,BigPack,C006 ,P803 
46469,7/21/2014,18,93.26,0.05,-35.36,4.98,4.7,Corporate,0.38,7/23/2014,SuperFast,Train,6,Sumutprakan,Metropolitan,Office,Paper,SmallBox,C006 ,P984 
47207,11/22/2014,15,437.87,0.09,-111.94,30.98,6.5,Consumer,0.64,11/26/2014,Slow,Air,446,Sumutprakan,Metropolitan,IT,Computer Accessories,SmallBox,C446 ,P253 
48801,9/17/2017,43,2387.61,0.01,527.13,54.2,11.1,Home Office,0.64,9/17/2017,Fast,Train,136,Sumutprakan,Metropolitan,Home,Furniture,MediumPack,C136 ,P404 
49954,1/31/2017,36,1921.1275,0.08,248.58,65.99,8.99,Home Office,0.56,2/2/2017,SuperFast,Train,169,Sumutprakan,Metropolitan,IT,Communication,SmallBox,C169 ,P1036 
50563,6/19/2016,2,423.04,0.05,-270.7,210.55,9.99,Small Business,0.6,6/20/2016,Fast,Air,17,Sumutprakan,Metropolitan,Office,PowerSupply,SmallBox,C017 ,P025 
50563,6/19/2016,20,2197.4115,0,305.96,125.99,7.69,Small Business,0.58,6/20/2016,Fast,Air,17,Sumutprakan,Metropolitan,IT,Communication,SmallBox,C017 ,P1061 
50882,8/5/2015,37,366.84,0.08,-50.1,10.23,4.68,Consumer,0.59,8/5/2015,Fast,Train,777,Sumutprakan,Metropolitan,Office,Pens,SmallPack,C777 ,P129 
51553,10/31/2016,3,21366.51,0,-11984.4,6783.02,24.49,Small Business,0.39,11/1/2016,NotSpecified,Train,7,Sumutprakan,Metropolitan,IT,Machine,Box,C007 ,P861 
51553,10/31/2016,34,320.04,0.02,32.47,9.27,4.39,Small Business,0.38,11/2/2016,NotSpecified,Air,7,Sumutprakan,Metropolitan,Office,Paper,Bag,C007 ,P1123 
51553,10/31/2016,12,88.57,0.03,-28.25,6.68,6.15,Small Business,0.37,11/2/2016,NotSpecified,Train,7,Sumutprakan,Metropolitan,Office,Paper,SmallBox,C007 ,P1195 
51553,10/31/2016,13,73.97,0.1,-38.35,5.78,5.67,Small Business,0.36,11/3/2016,NotSpecified,Train,7,Sumutprakan,Metropolitan,Office,Paper,SmallBox,C007 ,P1203 
52199,12/31/2015,19,92.24,0.05,-60.58,4.82,5.24,Corporate,0.39,1/1/2016,Medium,Train,6,Sumutprakan,Metropolitan,Office,Binder,SmallBox,C006 ,P1117 
52293,3/19/2016,4,31.14,0.08,-14.59,6.48,5.86,Consumer,0.36,3/20/2016,Fast,Train,446,Sumutprakan,Metropolitan,Office,Paper,SmallBox,C446 ,P1148 
52839,3/16/2015,8,30.17,0.04,-22.84,3.28,3.97,Home Office,0.56,3/16/2015,Fast,Train,137,Sumutprakan,Metropolitan,Office,Supplies,Bag,C137 ,P792 
52839,3/16/2015,25,1158.601,0.1,-155.3,55.99,2.5,Home Office,0.83,3/17/2015,Fast,Train,137,Sumutprakan,Metropolitan,IT,Communication,SmallPack,C137 ,P090 
53443,9/11/2016,35,1477.63,0.04,387.56,42.98,4.62,Consumer,0.56,9/12/2016,SuperFast,Train,362,Sumutprakan,Metropolitan,Office,Equipment,SmallBox,C362 ,P255 
53443,9/11/2016,3,19.46,0.01,-2.01,6.3,0.5,Consumer,0.39,9/13/2016,SuperFast,Train,362,Sumutprakan,Metropolitan,Office,Poster,SmallBox,C362 ,P197 
53443,9/11/2016,22,148.8,0.04,52.08,6.47,1.22,Consumer,0.4,9/12/2016,SuperFast,Train,362,Sumutprakan,Metropolitan,Office,Supplies,Bag,C362 ,P989 
53767,7/30/2016,35,1131.15,0.03,433.87,30.98,5.76,Small Business,0.4,7/31/2016,NotSpecified,Train,705,Sumutprakan,Metropolitan,Office,Paper,SmallBox,C705 ,P652 
54787,1/29/2016,7,170.02,0.07,-56.1,22.84,16.87,Home Office,0.39,1/30/2016,Fast,Train,136,Sumutprakan,Metropolitan,Office,Paper,SmallBox,C136 ,P1208 
55011,12/8/2016,48,452.28,0.09,-21,9.85,4.82,Small Business,0.47,12/9/2016,SuperFast,Train,17,Sumutprakan,Metropolitan,Office,Supplies,Bag,C017 ,P726 
55011,12/8/2016,18,55.82,0.01,14.19,2.94,0.81,Small Business,0.4,12/9/2016,SuperFast,Train,17,Sumutprakan,Metropolitan,Office,Supplies,Bag,C017 ,P866 
55490,10/21/2014,3,246.2,0.04,-184.16,70.89,89.3,Corporate,0.72,10/22/2014,Medium,Truck,78,Sumutprakan,Metropolitan,Home,Table,SuperBig,C078 ,P690 
56069,9/18/2017,10,55.66,0.09,8.82,5.68,1.39,Corporate,0.38,9/23/2017,Slow,Train,78,Sumutprakan,Metropolitan,Office,Envelopes,SmallBox,C078 ,P994 
56163,7/16/2014,3,119.9,0.03,-14.47,37.94,5.08,Home Office,0.38,7/18/2014,NotSpecified,Train,169,Sumutprakan,Metropolitan,Office,Paper,Bag,C169 ,P954 
56929,8/30/2016,22,205.88,0.08,20.68,9.78,1.99,Home Office,0.43,9/1/2016,Fast,Train,169,Sumutprakan,Metropolitan,IT,Computer Accessories,SmallPack,C169 ,P754 
57378,12/2/2014,9,266.27,0.02,-5.7,29.89,1.99,Small Business,0.5,12/3/2014,NotSpecified,Train,705,Sumutprakan,Metropolitan,IT,Computer Accessories,SmallPack,C705 ,P1095 
57378,12/2/2014,10,38.44,0.01,-26.19,3.28,3.97,Small Business,0.56,12/2/2014,NotSpecified,Air,705,Sumutprakan,Metropolitan,Office,Supplies,Bag,C705 ,P792 
58914,3/14/2014,46,99.94,0.07,-55.84,2.12,1.99,Home Office,0.55,3/16/2014,Slow,Train,23,Sumutprakan,Metropolitan,IT,Computer Accessories,SmallPack,C023 ,P511 
58914,3/14/2014,11,18.7,0.07,-3.36,1.76,0.7,Home Office,0.56,3/21/2014,Slow,Train,23,Sumutprakan,Metropolitan,Office,Supplies,Bag,C023 ,P785 
59586,2/9/2017,25,167.23,0.05,-43.17,6.68,5.41,Consumer,0.37,2/13/2017,Slow,Train,362,Sumutprakan,Metropolitan,Office,Paper,SmallBox,C362 ,P1182 
359,11/22/2014,30,3659.66,0.08,-500.38,124.49,51.94,Corporate,0.63,11/23/2014,Medium,Truck,124,Sumutprakan,Metropolitan,Home,Table,SuperBig,C124 ,P261 
832,3/23/2017,7,53.46,0.02,-17.58,6.48,5.9,Corporate,0.37,3/27/2017,Slow,Train,24,Sumutprakan,Metropolitan,Office,Paper,SmallBox,C024 ,P1201 
1383,3/31/2015,43,17129.97,0.07,5616.08,415.88,11.37,Consumer,0.57,4/1/2015,Fast,Train,287,Sumutprakan,Metropolitan,Office,PowerSupply,SmallBox,C287 ,P387 
2433,7/26/2014,14,24105.87,0.07,4073.25,2036.48,14.7,Corporate,0.55,7/26/2014,NotSpecified,Truck,124,Sumutprakan,Metropolitan,IT,Machine,BigPack,C124 ,P713 
2659,11/21/2015,50,881.65,0.08,41.27,18.97,9.03,Corporate,0.37,11/23/2015,NotSpecified,Train,24,Sumutprakan,Metropolitan,Office,Paper,SmallBox,C024 ,P347 
3172,5/7/2017,33,584.511,0.05,-95.98,20.99,3.3,Consumer,0.81,5/9/2017,NotSpecified,Train,50,Sumutprakan,Metropolitan,IT,Communication,SmallPack,C050 ,P098 
4199,1/16/2017,43,639.71,0.01,102.53,14.2,5.3,Corporate,0.46,1/17/2017,SuperFast,Air,117,Sumutprakan,Metropolitan,Home,Furniture,Bag,C117 ,P343 
5347,1/26/2016,7,525.555,0.04,-60.67,85.99,1.25,Corporate,0.39,1/28/2016,Medium,Train,441,Sumutprakan,Metropolitan,IT,Communication,SmallPack,C441 ,P102 
5347,1/26/2016,39,276.029,0.05,-108.19,7.99,5.03,Corporate,0.6,1/29/2016,Medium,Train,441,Sumutprakan,Metropolitan,IT,Communication,MediumPack,C441 ,P259 
5347,1/26/2016,1,187.204,0.01,-796.76,205.99,5.26,Corporate,0.56,1/27/2016,Medium,Train,441,Sumutprakan,Metropolitan,IT,Communication,SmallBox,C441 ,P1258 
5764,9/6/2015,23,193.79,0.02,-117.16,8.04,8.94,Small Business,0.4,9/7/2015,NotSpecified,Train,196,Sumutprakan,Metropolitan,Office,Binder,SmallBox,C196 ,P502 
5860,1/23/2017,12,56.73,0.09,8.33,4.84,0.71,Consumer,0.52,1/25/2017,NotSpecified,Train,50,Sumutprakan,Metropolitan,Office,Supplies,Bag,C050 ,P008 
6117,11/25/2017,7,157.03,0.07,13.21,22.23,5.08,Home Office,0.41,11/26/2017,SuperFast,Train,50,Sumutprakan,Metropolitan,Home,Furniture,SmallPack,C050 ,P466 
7077,11/24/2016,14,304.52,0.04,25.34,21.78,5.94,Consumer,0.5,11/26/2016,Fast,Train,305,Sumutprakan,Metropolitan,Office,Equipment,MediumPack,C305 ,P596 
7142,6/24/2016,36,132.86,0.06,57,3.69,0.5,Corporate,0.38,6/26/2016,SuperFast,Train,124,Sumutprakan,Metropolitan,Office,Poster,SmallBox,C124 ,P191 
7398,5/6/2014,6,55.77,0.04,-4.37,9.11,2.25,Corporate,0.52,5/9/2014,NotSpecified,Train,180,Sumutprakan,Metropolitan,Office,Supplies,Bag,C180 ,P391 
7398,5/6/2014,34,2181.44,0.07,-896.34,64.65,35,Corporate,0.8,5/8/2014,NotSpecified,Train,180,Sumutprakan,Metropolitan,Office,PowerSupply,Box,C180 ,P965 
7431,4/5/2014,33,78.81,0.03,-93.25,2.23,4.57,Consumer,0.41,4/6/2014,Medium,Train,305,Sumutprakan,Metropolitan,Home,Furniture,SmallPack,C305 ,P421 
8005,3/10/2017,24,790.63,0.1,52.32,34.54,14.72,Small Business,0.37,3/12/2017,SuperFast,Train,180,Sumutprakan,Metropolitan,Office,Binder,SmallBox,C180 ,P534 
8165,9/19/2014,35,183.45,0.01,-149.66,4.98,7.44,Corporate,0.36,9/28/2014,Slow,Train,124,Sumutprakan,Metropolitan,Office,Paper,SmallBox,C124 ,P1159 
8902,5/23/2016,27,180.46,0.05,-57.62,6.48,5.94,Consumer,0.37,5/25/2016,Fast,Train,305,Sumutprakan,Metropolitan,Office,Paper,SmallBox,C305 ,P457 
9187,7/26/2014,40,174.64,0.04,-143.23,4.37,5.15,Small Business,0.59,7/27/2014,Fast,Train,196,Sumutprakan,Metropolitan,Office,Equipment,SmallBox,C196 ,P458 
9187,7/26/2014,8,994.228,0.09,-446.58,155.99,8.99,Small Business,0.58,7/28/2014,Fast,Train,196,Sumutprakan,Metropolitan,IT,Communication,SmallBox,C196 ,P311 
9219,9/2/2014,24,1239.81,0.04,-13.28,50.98,6.5,Consumer,0.73,9/7/2014,Slow,Train,181,Sumutprakan,Metropolitan,IT,Computer Accessories,SmallBox,C181 ,P765 
9219,9/2/2014,41,273.32,0.02,-48.68,6.48,5.14,Consumer,0.37,9/4/2014,Slow,Train,181,Sumutprakan,Metropolitan,Office,Paper,SmallBox,C181 ,P1245 
9573,5/18/2017,21,146.25,0.01,60.12,6.35,1.02,Home Office,0.39,5/19/2017,Medium,Air,261,Sumutprakan,Metropolitan,Office,Paper,Bag,C261 ,P1039 
9762,12/8/2013,12,262.76,0.05,-146.05,20.98,21.2,Home Office,0.78,12/9/2013,Fast,Train,453,Sumutprakan,Metropolitan,Home,Furniture,MediumPack,C453 ,P035 
10663,4/27/2014,40,104.39,0.07,38.45,2.61,0.5,Home Office,0.39,4/27/2014,Fast,Train,261,Sumutprakan,Metropolitan,Office,Poster,SmallBox,C261 ,P187 
10917,1/14/2017,14,1281.358,0.09,-90.12,115.99,5.99,Corporate,0.57,1/16/2017,SuperFast,Air,24,Sumutprakan,Metropolitan,IT,Communication,SmallBox,C024 ,P019 
11648,3/13/2016,1,32.51,0.1,-90.94,35.41,1.99,Corporate,0.43,3/20/2016,Slow,Train,109,Sumutprakan,Metropolitan,IT,Computer Accessories,SmallPack,C109 ,P676 
11648,3/13/2016,33,570.51,0,-142.75,16.74,7.04,Corporate,0.81,3/13/2016,Slow,Train,109,Sumutprakan,Metropolitan,Office,PowerSupply,SmallBox,C109 ,P898 
11972,12/8/2013,4,896.49,0,-452.27,213.45,14.7,Corporate,0.59,12/10/2013,NotSpecified,Truck,42,Sumutprakan,Metropolitan,IT,Machine,BigPack,C042 ,P844 
12641,1/27/2016,2,107.12,0.08,-54.87,55.98,4.86,Home Office,0.36,2/2/2016,Slow,Train,50,Sumutprakan,Metropolitan,Office,Paper,SmallBox,C050 ,P1152 
12641,1/27/2016,25,676.24,0.05,219.78,26.38,5.86,Home Office,0.39,1/31/2016,Slow,Train,50,Sumutprakan,Metropolitan,Office,Paper,SmallBox,C050 ,P1171 
12641,1/27/2016,24,3668.6,0.07,993.15,155.06,7.07,Home Office,0.59,1/31/2016,Slow,Train,50,Sumutprakan,Metropolitan,Office,PowerSupply,SmallBox,C050 ,P396 
14018,5/11/2015,30,160.68,0.08,77.75,4.98,0.49,Consumer,0.39,5/11/2015,Fast,Air,50,Sumutprakan,Metropolitan,Office,Poster,SmallBox,C050 ,P230 
14916,2/1/2014,16,1685.941,0.07,21.02,125.99,8.8,Corporate,0.59,2/3/2014,Slow,Air,124,Sumutprakan,Metropolitan,IT,Communication,SmallBox,C124 ,P1001 
15300,1/13/2016,42,229.88,0.05,-75.25,5.28,5.06,Home Office,0.37,1/15/2016,Fast,Air,124,Sumutprakan,Metropolitan,Office,Paper,SmallBox,C124 ,P166 
15425,6/28/2016,29,2896.14,0.08,366.63,99.99,19.99,Home Office,0.5,7/2/2016,Slow,Air,453,Sumutprakan,Metropolitan,IT,Computer Accessories,SmallBox,C453 ,P1073 
16390,2/26/2017,8,86.38,0.1,-12.61,10.98,3.37,Consumer,0.57,2/28/2017,Medium,Train,287,Sumutprakan,Metropolitan,Office,Pens,SmallPack,C287 ,P506 
16805,12/3/2016,29,852.75,0.08,358.73,30.44,1.49,Corporate,0.37,12/5/2016,Slow,Train,24,Sumutprakan,Metropolitan,Office,Binder,SmallBox,C024 ,P869 
16805,12/3/2016,26,172.33,0.04,-52.21,6.48,5.74,Corporate,0.37,12/5/2016,Slow,Train,24,Sumutprakan,Metropolitan,Office,Paper,SmallBox,C024 ,P1219 
17155,1/2/2014,36,267.53,0,85.17,6.88,2,Home Office,0.39,1/3/2014,Medium,Air,124,Sumutprakan,Metropolitan,Office,Paper,Bag,C124 ,P136 
17155,1/2/2014,31,1065.26,0.03,-900.27,32.48,35,Home Office,0.81,1/2/2014,Medium,Air,124,Sumutprakan,Metropolitan,Office,PowerSupply,Box,C124 ,P487 
18496,4/19/2014,30,991.01,0.01,46.29,30.98,6.5,Corporate,0.64,4/20/2014,Fast,Train,453,Sumutprakan,Metropolitan,IT,Computer Accessories,SmallBox,C453 ,P253 
18496,4/19/2014,29,1267.42,0.01,177.79,40.99,19.99,Corporate,0.36,4/22/2014,Fast,Train,453,Sumutprakan,Metropolitan,Office,Paper,SmallBox,C453 ,P1103 
18688,2/7/2016,49,14346.73,0.04,5762.52,304.99,19.99,Home Office,0.4,2/9/2016,NotSpecified,Train,261,Sumutprakan,Metropolitan,Office,Binder,SmallBox,C261 ,P657 
18688,2/7/2016,15,40.34,0.09,10.59,2.89,0.5,Home Office,0.38,2/9/2016,NotSpecified,Train,261,Sumutprakan,Metropolitan,Office,Poster,SmallBox,C261 ,P190 
18688,2/7/2016,41,3951.6755,0.1,812.24,125.99,4.2,Home Office,0.57,2/8/2016,NotSpecified,Train,261,Sumutprakan,Metropolitan,IT,Communication,SmallBox,C261 ,P1255 
19140,9/4/2014,47,314,0.07,-66.04,6.54,5.27,Corporate,0.36,9/5/2014,Medium,Train,42,Sumutprakan,Metropolitan,Office,Binder,SmallBox,C042 ,P1118 
19140,9/4/2014,50,155.54,0.09,15.66,3.29,1.35,Corporate,0.4,9/5/2014,Medium,Train,42,Sumutprakan,Metropolitan,Office,RubberPro,Bag,C042 ,P122 
19175,7/24/2014,19,1133.4495,0.01,169.16,65.99,5.31,Consumer,0.57,7/31/2014,Slow,Train,287,Sumutprakan,Metropolitan,IT,Communication,SmallBox,C287 ,P033 
19457,6/16/2014,34,203.49,0.05,90.35,6.3,0.5,Corporate,0.39,6/17/2014,Fast,Train,24,Sumutprakan,Metropolitan,Office,Poster,SmallBox,C024 ,P197 
19457,6/16/2014,33,5638.798,0.09,1406.05,205.99,3,Corporate,0.58,6/18/2014,Fast,Air,24,Sumutprakan,Metropolitan,IT,Communication,SmallBox,C024 ,P058 
19745,11/22/2017,25,1071.77,0.09,262.07,45.98,4.8,Small Business,0.68,11/23/2017,Fast,Train,324,Sumutprakan,Metropolitan,Home,Furniture,Bag,C324 ,P1043 
19745,11/22/2017,29,8635.61,0.03,2733.04,300.97,7.18,Small Business,0.48,11/23/2017,Fast,Train,324,Sumutprakan,Metropolitan,IT,Computer Accessories,SmallBox,C324 ,P571 
19745,11/22/2017,2,63.96,0,-119.36,29.89,1.99,Small Business,0.5,11/24/2017,Fast,Train,324,Sumutprakan,Metropolitan,IT,Computer Accessories,SmallPack,C324 ,P1095 
19745,11/22/2017,50,833,0,436.53,15.57,1.39,Small Business,0.38,11/23/2017,Fast,Train,324,Sumutprakan,Metropolitan,Office,Envelopes,SmallBox,C324 ,P847 
20741,10/4/2015,43,1711.02,0.1,139.63,43.98,8.99,Corporate,0.58,10/11/2015,Slow,Train,287,Sumutprakan,Metropolitan,Office,Supplies,SmallPack,C287 ,P281 
23746,11/19/2015,10,408.23,0.06,52.38,40.97,1.99,Home Office,0.42,11/20/2015,Fast,Train,261,Sumutprakan,Metropolitan,IT,Computer Accessories,SmallPack,C261 ,P1029 
24705,8/19/2016,34,260.51,0.03,-127.52,7.3,7.72,Consumer,0.38,8/21/2016,SuperFast,Train,50,Sumutprakan,Metropolitan,Office,Binder,SmallBox,C050 ,P161 
24705,8/19/2016,15,466.28,0,92.7,29.89,1.99,Consumer,0.5,8/21/2016,SuperFast,Train,50,Sumutprakan,Metropolitan,IT,Computer Accessories,SmallPack,C050 ,P1095 
25028,12/10/2015,5,477.39,0.02,-211.36,81.94,55.81,Home Office,0.6,12/11/2015,SuperFast,Truck,52,Sumutprakan,Metropolitan,Home,Case,SuperBig,C052 ,P813 
25028,12/10/2015,14,552.08,0,203.24,37.94,5.08,Home Office,0.38,12/12/2015,SuperFast,Air,52,Sumutprakan,Metropolitan,Office,Paper,Bag,C052 ,P954 
25063,6/3/2014,24,711.875,0.04,217.33,35.99,3.3,Home Office,0.39,6/3/2014,NotSpecified,Train,261,Sumutprakan,Metropolitan,IT,Communication,SmallPack,C261 ,P103 
25412,5/10/2016,18,129.77,0.01,-99.42,6.48,9.68,Corporate,0.36,5/12/2016,NotSpecified,Train,431,Sumutprakan,Metropolitan,Office,Paper,SmallBox,C431 ,P1218 
